id,category,X1,X2,X3,X4,X5,target
264,4,6.466611473470433,7.541180102770528,8.887086718316029,10.073900048074316,7.983140436000989,32.772201934661176
265,2,7.499079575356418,8.864081405639528,7.817440496657852,8.574886373520256,3.352844171239557,-152.22912244388877
266,3,6.634475348488623,9.039961950167127,10.183356337539339,9.273205961306479,4.296245248716656,-114.4001488099083
267,1,7.004770425709676,7.100219237947565,8.541864729120752,6.749731891219156,6.306583747157363,-279.38847933380464
268,2,7.511145758831548,9.193239563642482,9.155640690434586,9.062649808441414,5.028575564524412,-64.03434899185086
269,4,5.98364222365204,8.531111857177226,9.92366914228912,12.04175325920382,4.1422639965557515,90.53298069347144
270,4,7.03503449340223,9.025899882402502,9.233145120199787,9.778290693395402,4.111399462399854,-50.650501596123746
271,5,5.6973465066337425,6.029942446037918,7.908644705228493,11.167459657205875,4.770321218745548,-1.09449174741006
272,4,8.02825730845955,8.605273342424912,9.24799255090655,10.525680203569365,5.90123390300612,115.70529001824254
273,1,7.061670793791978,6.90539040248679,11.19528393024413,8.900837464632804,5.531395033342209,-103.26201825814115
274,4,6.985346022021024,6.980100747998226,7.5981690030809945,10.218483322516335,6.705766412803567,40.31604769010462
275,5,7.063183345887624,8.967429591119698,8.97380908572751,11.321567304504251,5.625427602489546,127.01022627267419
276,5,6.4094638373171255,7.398797907908473,8.035252664897117,9.692146909208008,6.246838111822643,-49.06241969268909
277,5,7.385311243826765,7.876289950947508,11.235793239896084,11.260714813566903,6.401958041887692,153.8701457946384
278,5,8.160434261073373,7.401499604299971,8.059051434321127,10.793603070846288,4.9577258785396126,117.62126587353947
279,4,6.2354422903778035,9.032048483065767,10.472556579871249,9.144901351337442,6.523598388780351,-93.13026786259107
280,5,8.738404001664877,8.275054994730578,9.366400430774334,8.09999493900949,5.806438351730379,-65.58281461920137
281,2,6.564872799025402,7.173405707150753,8.982989275142778,9.470325259327216,5.764417953633127,-73.29036168890441
282,2,6.070189806790047,9.08897799918727,10.343656696912488,9.575466821518084,5.313583305137203,-93.87062655485049
283,4,7.318481123976058,7.77106136760824,7.6369023861337695,11.596508353939594,5.748020394314276,163.34500747976173
284,5,7.446485374041257,8.050915363659874,9.096277391417752,9.739694119616216,6.0914589339628105,13.667615721808732
285,5,7.32840839198912,8.420889150582486,9.62422002206767,10.581775363516382,7.922388254793572,130.25526917281798
286,3,7.735851307491848,7.162931529589958,8.220063834434134,9.25687246519008,4.919923836048508,-46.87864696739749
287,5,8.212786623817259,7.995169229168082,9.780468275383068,9.596072181321919,6.181027816941784,46.72766919352848
288,3,6.293497090870248,8.493950762075182,8.21014638009239,9.72244383299365,6.63863755504192,-37.558667014097544
289,2,6.075960600349224,7.348416821663992,8.24650944754892,10.521647842035268,4.63800364832406,-33.95364354064271
290,1,6.525595026141782,8.512751216797083,7.439304433861098,10.587788355847973,6.963287635661544,61.50031179147963
291,4,7.717172950124132,8.979746284176086,10.22459157084337,11.971148903727645,7.163331669623342,261.2832740125476
292,2,7.184851998034942,7.836371445515048,9.132400113267757,10.239310057283962,6.213233884230025,45.5544430379617
293,1,8.000396715882733,5.909614877263539,9.1214457525862,9.178989310749191,6.005772707135145,-17.93516715995843
294,3,6.1753524633496655,9.516443300070652,8.743797664216892,10.747065484080398,7.48426078135676,73.84264850616182
295,2,7.351602257919714,7.50816058078369,9.82870778610472,10.48133692032154,5.6861679324097025,62.066516230030224
296,4,9.187017531782168,8.781054396449509,8.512133045319908,12.038049487942299,5.8894469916703285,318.38326375276904
297,3,6.875768555708043,8.387739188130116,8.375221702508206,9.28592407380963,5.44499608995954,-74.0802781158106
298,3,5.308312979179818,7.760053727616626,8.493907258647473,9.882052852168183,7.8911229292294305,-52.094853930467444
299,3,5.979265746995499,5.95092049847416,8.168427398764031,9.278811078251422,5.26173429868908,-142.7964452147318
300,4,9.57926970853456,8.402782535378039,10.304995678682783,11.266302402314349,5.290426373749445,254.66878688010726
301,1,7.660056374991115,6.107858843553123,7.669505699453792,10.122224333247093,5.031941251481648,24.01637248227696
302,4,6.188218891238176,6.758462302116699,9.655181589340373,9.305134888113061,6.88076289596397,-83.84886792974224
303,4,7.283574851455269,7.486878966817129,7.56059185597568,9.180755502783231,4.969264351793486,-76.4847772626657
304,5,7.969857451087166,6.317155163615753,9.383895071809766,8.349815262539675,6.394891592180726,-82.16662580467393
305,2,6.2235094799562125,9.180133657767565,9.251172304328643,10.340087685663441,6.980383840467158,25.840059890520195
306,1,7.134496853086736,7.6044797297828355,10.048140148111042,10.522842877004475,5.865181856516624,58.45614058833867
307,1,7.266359808253297,9.98210602374626,7.753295815659771,8.803665229727375,6.42933675392622,-62.269800218728726
308,2,6.9741096769499435,9.336643127444265,9.738017409163376,9.731897361720774,4.942544726223058,-36.16425890224546
309,5,5.316574689709431,7.25656291005258,7.803574760601713,10.2370125152972,8.04275160141707,-18.327745392400974
310,4,7.164666188135902,7.852755327093931,8.338348140902294,8.534551327151922,4.409509981768691,-153.3671923140452
311,5,6.3597499039925145,7.229451984682454,8.475493080869875,10.579985963627665,6.7793429441861885,40.14895309151629
312,2,6.074829229204247,8.938083459185354,10.624239055550051,10.143568402684899,8.053480267337115,25.295631754805523
313,4,6.929798270783235,9.10556211708716,11.516756448845936,11.012811106666486,6.012625323828268,101.88534337202888
314,3,7.117969589881322,8.03800039788126,8.73105488482001,12.16501343471005,6.21761782854052,216.1154461860854
315,5,9.463611685966871,7.333597408035442,8.069935289326198,9.7407679297566,5.854459706692301,119.55068234066187
316,3,7.484874482102811,6.9211315342312325,8.790993370813347,10.874830991842494,5.936195692499916,108.5348060717314
317,1,9.06122879178022,8.522921553547386,8.330442994173357,11.469209626395534,7.74491915904201,305.10126578024375
318,5,7.522095730400844,7.760054295873179,11.000256045001152,10.008163018912898,5.36747250453729,22.60364539376853
319,5,6.764147683369914,7.175144907551586,8.931980906432647,11.250019913447641,6.066804215272848,105.43169599931628
320,4,8.298629737170137,7.79210890797418,10.31162698445628,10.60021855824156,6.249066924625301,142.50732073428776
321,3,6.344801144805489,7.650590591951696,10.365450516833334,9.140180857460006,5.712413118613221,-114.73480030314539
322,2,7.783717608228066,7.315159810929332,8.64729034875941,10.082484444965596,4.215156805026793,13.183304243354398
323,5,7.582218135967478,6.262642976695484,10.629733032556308,10.59383517571303,6.077560469229309,88.83035505209811
324,2,6.298905576727195,5.829148856392406,8.553611666150552,11.789296132902217,6.171078750192621,123.17396814197716
325,2,4.232149919301124,7.713699894877094,9.562928130885782,11.727845543585094,5.501895867981927,-7.919719523312957
326,2,7.216638000246172,9.564462084126001,9.676760046239556,10.763955111312475,7.019587458474775,123.50094611953054
327,2,6.5936269334336215,8.93439935334289,9.51457135188932,9.987146379199148,6.1637828182836785,-6.478476427678416
328,5,5.943912363098823,9.37337806532466,8.032998940976508,9.781549244730313,6.623706273416454,-48.1393101310442
329,4,7.776969554837075,6.637706696501793,9.049810326139545,11.26240886228069,6.761754708618048,179.14094404944308
330,5,6.119067203904172,8.665933684254176,9.164353008426174,11.210263660442862,5.86734015978933,67.45993957339432
331,4,7.603926480699204,8.1551032339732,9.174744883103235,9.968414571463047,7.744380565523621,85.31496863000653
332,5,6.533817075173446,8.709226053075248,8.685945504081344,9.788704924254404,5.215601831833977,-52.40232411929887
333,4,7.669769266619505,9.361696610177022,11.04509890098824,9.665603400734433,6.631041218443698,40.1377372817715
334,5,5.816759380041175,9.824683768971308,8.173196459014493,11.087859032934922,6.9261495896018035,71.52134904296398
335,1,5.555755858004163,8.618352237558193,8.25879616786156,9.307121350337827,6.912185312093181,-109.68934090311627
336,5,7.396240832095033,8.075567237842115,9.192205977607548,11.58209968706803,6.367463846088362,183.37947413161103
337,5,7.35856881540526,7.813216773876724,8.907432732978638,11.611814938410589,5.693933516548374,165.9435459071406
338,1,6.340296234844226,6.395673389129896,8.463785442969257,11.29636031443084,5.415902010525874,65.29608506921286
339,3,7.143618276339415,7.979425274443771,10.152183049042701,8.77701264002961,6.551825959306744,-78.93332230637972
340,3,6.39374985807338,10.330563593712093,9.118801087447062,8.8534421257279,5.329715678253816,-133.43334710908078
341,1,6.9726166815056585,7.795369062070523,8.543918162884415,10.507666969587868,7.6849938697461155,94.21669691557842
342,3,4.509318867857461,8.194544050005426,9.335792599816537,10.68774225926111,6.115063661277338,-67.4481582821713
343,4,7.186646390444797,8.945021088476352,8.699115859013471,10.881899733334295,7.377666085730287,138.13747513632273
344,4,8.18510608963077,8.329070645372049,9.994475862603005,9.492250427504956,6.550007223612765,46.66105496974495
345,2,6.452933260457109,6.936446414169806,9.977419703855432,10.04263657527827,5.715769661247627,-30.654286677925036
346,1,5.044538570972268,8.315208889393602,8.521252695064739,11.225354709341264,5.787416159635093,3.759116364503786
347,4,6.998965626723057,6.053664224194415,9.106533693273196,11.36839509029524,5.401939311590933,107.05657663090751
348,2,9.27891343334415,9.447654758242294,10.559391312388255,10.553545987633537,4.7750519618341905,165.74775149698485
349,5,7.789945994762298,9.41088815808627,9.770946177998745,10.522437542618157,6.680896440679952,125.45919040543755
350,4,7.772294425774643,8.843547212125914,7.539996577374591,10.808539394330708,5.250112786271853,111.32862944747852
351,2,6.17972993351643,8.636700190408726,9.174084535576913,10.29009403095593,7.479466525147248,28.448656809769357
352,3,5.431578379959988,7.519371757007466,9.348368083387442,9.133216160241412,6.814041486702274,-140.3689173170434
353,4,9.020035381256697,7.442529216381261,8.907771083304937,10.385100891797457,3.8977128379547987,103.87041794103519
354,4,7.895336176151984,9.59425786553008,9.386397369114356,9.57086325168358,5.205307464831465,9.775115037317825
355,5,5.988826832909714,7.679193739964456,9.166090195734583,7.8884440589821105,5.345537237788825,-256.4783316543139
356,3,8.543656204369729,7.021321494355306,8.075238495189751,10.931585808167512,7.104729765129338,203.56639528944237
357,5,9.232807154405446,8.494783931087845,8.123384576063888,11.109400505660567,6.425453443723315,249.43093145211287
358,1,6.327567727460937,8.332808321814,9.69311848179278,9.753127446541066,6.354718577930677,-40.795791887994746
359,2,7.71570490217001,7.121354726523929,9.966688303846444,10.259816374480277,5.434571093888831,54.74346192702467
360,5,6.1893929245429415,8.067011313998774,8.767423740849457,10.310851031438602,5.482267910833371,-21.74210375301219
361,4,5.713895004778587,6.68351363222176,7.923720478153896,11.183878960325721,8.256920115115031,91.73796261571523
362,2,6.607691440476216,7.73957163538543,8.145692802188105,9.988452257108934,5.619617667756379,-25.140188467859712
363,1,7.787026489816648,7.779793209824745,7.997813068798168,8.86357436799985,5.404062448917411,-64.00892545673294
364,4,7.476408796310999,9.140435649008362,8.025253307254026,10.936039024354763,7.974653035296786,175.48047120853667
365,4,6.16633781644379,8.3406069106191,9.529103118586507,10.800508610028121,6.537948545656552,48.505248469808535
366,1,6.639017647430839,9.011691736752672,8.06105767338375,9.113220131579663,5.964204413455584,-86.90064723920277
367,5,8.223565411294386,8.206727825145407,9.22682323772797,11.225147336349796,8.106854494574465,242.82956069197195
368,1,8.356404229517151,7.91169538344818,8.573091271496532,10.90791186420564,6.167544387749672,172.02118899287353
369,3,7.672461149960653,9.723482938531072,8.41218579687173,10.191722788493971,4.2912189078856535,30.840401909513908
370,2,6.278434760678511,8.689719939713815,8.627280954915241,12.188302316790532,5.973382800563906,167.09123528014584
371,5,6.258160893838366,8.020729051789282,10.998855105424749,9.872121456276046,6.929887403943985,-21.132538762840323
372,3,8.260498155445884,6.625356678945691,11.62254815494166,10.785608049897865,6.04614300703688,145.84597604641814
373,5,7.578957118685327,7.323192997141402,10.885368547853753,10.61863477328437,5.19151528597721,74.05995842922344
374,5,5.476896052828894,7.125413712090962,9.262564844483265,10.012020657177164,6.379681792602841,-71.92129309845534
375,2,7.605398268806471,8.675536620607048,6.649335076112976,9.486289361142047,5.636875420601487,-7.9752314534205775
376,2,6.720880882908416,6.8409270672000755,8.702629212260678,10.588167477142482,5.062010519230713,16.560873383514522
377,5,8.66434975171833,7.28806584159706,8.135898666840882,9.541335208196275,5.846933992706949,55.52801370882453
378,4,8.01178062030958,8.851826264294061,9.339579305695326,7.5887064755702305,5.001351038585622,-170.29241504730624
379,5,7.672233315197161,9.858467255801827,8.131389710325019,9.386367027616108,7.357370173481005,35.86021298434336
380,5,7.3907272958031385,8.297822404469402,10.760109169948446,11.478500473877814,7.266942238042009,197.2782154189357
381,4,7.234066510984988,7.935466838399713,11.045017530667524,9.729623950012407,4.0815471586932235,-50.298025312919385
382,1,6.307555174522398,6.915639292179886,9.567829698691375,10.495368723840334,5.008056865891632,-16.277185220734722
383,3,6.153603919771179,5.8581430893002935,7.762405487501914,9.886654272425217,5.142180056266324,-81.92884607125887
384,5,5.863839063392923,7.217800907313902,9.819508017681605,11.069839260854273,4.804612194698686,6.360576577559975
385,3,8.0701371265206,8.674960050419765,7.186262206055355,9.655001644172954,4.838330717160141,13.626386984546313
386,5,7.83495516888238,6.275406560293601,9.183311955953041,11.389346029875602,5.413701109960244,158.42326986402247
387,1,7.625037496851036,7.564465090658346,9.396482265299854,9.368277658535318,5.626121971434096,-23.361294170875773
388,5,7.47246394941803,9.174223774045977,9.258876950890807,9.987401764938598,5.556153459868075,29.61677018786604
389,1,7.309929138698536,8.379197702407618,9.172292723936545,9.634785164582402,7.1963628807939894,26.00971102065946
390,2,5.922746963666774,9.518066214671196,8.932636639773964,11.27119976973589,5.180858572767147,48.98567442208496
391,3,7.132519739663896,9.285022720799635,9.535571036862416,11.586061379086562,5.705850093063486,158.40274061480363
392,5,6.395457292764896,9.085695709660852,8.595174594291278,11.883979519459924,5.66521591409784,140.96407520883503
393,1,8.615058144094364,7.83385195584724,9.47374067556448,10.55862776295103,6.604518141840863,165.81916316567296
394,1,7.706691029279184,8.179938914246499,8.59170619141817,7.978466628222019,5.949806318933087,-132.32640958549004
395,5,7.8781723857752635,7.579250662079921,8.392133725997702,10.67742577569352,4.191701028735785,72.79473327405508
396,1,7.330094215995408,8.666427323918462,8.392677447823779,10.03257447545329,5.995566013227437,34.188731136577445
397,1,8.581103841591359,5.920237039053802,6.839529726296026,10.662220893363301,5.534905135666309,136.89045015584173
398,2,6.450251834803268,7.997572279610298,10.134440460842004,10.720300136593352,6.467292741915233,54.21076661472722
399,3,8.102337145698874,7.208939104870502,10.02219136489095,9.905206257013614,6.083480015338978,61.674762082557734
400,3,5.264326155235119,9.019187767431935,9.299710442670882,9.568952486472643,7.445094051102588,-87.49600889332339
401,3,7.816660393763473,7.342072675894377,7.9896475072660555,9.060640487496604,6.3621615307588675,-22.930147276943305
402,5,7.006364129625947,7.553478206783978,10.758447359858163,7.910517754243713,6.920415644007647,-157.4453523518812
403,1,7.510047397808424,6.325842152326652,9.10123409629307,8.453372388287178,5.419506998955513,-123.58629600615204
404,2,6.3135902855452315,9.141391822810967,10.601253034000173,10.429144491697398,7.639315951891017,55.17857925604918
405,4,6.9505575853185375,8.204951890678013,7.799255641649479,10.13687513648362,7.481986066645548,56.38479611884992
406,1,6.974245955465464,6.4465977491431765,8.19693307772255,11.627552173017374,5.746029794125254,139.50371778618268
407,2,7.761673637440445,8.183183625551477,9.027346002484977,8.539497446299505,4.378466285528869,-118.12168092296373
408,5,5.201766645022493,7.909470434898803,10.704652803850767,7.765444652890924,4.2861987200016545,-337.82877481257
409,2,8.396997806271454,7.145745112035417,10.166952149556945,11.001438454165667,5.346461914598401,158.2661573303948
410,2,7.088180012826592,7.7747046577127135,9.64360819089955,10.723225991257497,6.630891219488423,93.97393869180081
411,5,7.711166433800649,9.302426532657934,8.629487005712829,8.783723809750187,4.559999574040467,-88.96018352186103
412,4,6.442592204149038,8.756041685402481,8.215075938267061,9.929132835936072,5.667789555633561,-33.78527620895232
413,3,6.503690210179681,9.230840068663714,9.485007386453855,13.809884019567155,6.509479945712284,341.97674697710346
414,3,5.963512838556138,7.61002302948549,5.83401821654131,10.163458688215231,6.251295524152611,-31.032622575700078
415,1,8.221394459487252,8.825210421202044,9.477405967789792,10.535163435609721,6.004136282746721,131.13310352569627
416,2,7.192546118583974,9.052979492882303,8.578082937882483,9.837594423498606,3.963891562740186,-40.09714278296254
417,4,6.667358772414427,8.495712358835013,10.09001070222196,9.817747388350986,6.572618254884896,-9.269647465289541
418,5,8.049672157737879,8.016468104353523,7.854409423911444,9.107029162068194,5.03976872698193,-35.17537965559218
419,4,5.990832589546221,7.181551443214818,8.442786245070057,10.085338696796066,6.9830539490722074,-20.424527227231525
420,1,7.913060489805471,8.055390998531124,8.982068041149752,11.088596112610198,7.203729769054636,189.5586155529548
421,5,5.249611013375428,8.956862175667995,8.719875037025032,10.934209156087805,7.319967676230073,30.874642642200786
422,4,5.973901461005063,8.430570970389297,7.877339416724508,8.518153458691819,8.640871855396057,-114.38748825411184
423,2,8.326398586784435,8.194393467767284,7.74697004246985,10.70463335668499,6.601596473321825,164.16051781663387
424,1,8.445003241973152,8.670423615350906,8.788656682398853,9.871616667528604,6.800769656292971,103.66077109597546
425,5,7.73035999013181,8.921865170220954,8.887743148551925,9.558451586943622,5.366847646055546,-0.016530169390756855
426,1,7.47131757977519,7.985340916296938,9.827439917109608,9.97478228172292,5.521439664063991,21.69703505914705
427,2,6.078813906969817,8.303267434081386,9.133930490304904,9.917788309933108,7.22509758662255,-18.824678360172182
428,3,7.960232086537529,6.828511049778886,8.565171634373684,11.684875827765325,5.31313468558296,192.37491116289482
429,4,6.540857437455641,8.918168698919457,10.138489595773509,10.053955440737976,6.530612708510565,5.409043941763547
430,5,8.116747053848158,8.263334975844005,9.90180312337687,8.649912410586163,5.742103383004169,-53.51785873267033
431,5,7.479780275203065,8.183752111577487,8.03953522015165,10.395621058772624,5.227401162176515,53.6624856325157
432,4,6.505317493438203,7.837005994398484,6.693593102933834,10.101239592036077,6.19037555449808,-6.141925045932085
433,2,8.286642435429776,8.272446638150459,9.8009992393881,10.466051284327659,6.132769767041527,129.17506868481752
434,3,5.407936081217464,8.932172962401541,10.286320439705674,9.674353046284569,6.627589122658452,-90.73711912080041
435,2,7.908120933455244,8.374947229882457,10.192505227234491,9.13701354445591,6.229602021443319,-8.844395851762474
436,5,5.378733934276852,8.947673546204264,9.590515503533506,9.633238171839121,6.994910455928375,-86.8932886715312
437,1,6.6196258606543115,8.72305249039632,10.017111624824926,9.850831570321967,5.467746592930573,-35.68109407156341
438,1,6.748882843922769,8.981283727622987,8.98761771354837,8.786609208523132,5.044423809524506,-133.12566153382798
439,1,7.824813046182774,9.380136134638207,9.256108752856145,9.85232348723791,7.357055120380954,84.06672656195464
440,5,7.884366762096006,7.667441044664677,9.565881846975808,10.586113205741425,7.722290545832295,153.79044877992263
441,2,7.66335178066379,8.067249302858826,8.6256988323508,9.48197282920381,4.566743678063011,-34.98350899055394
442,4,7.1851218161290715,9.252755138796733,10.403649265921803,9.087824976348575,6.222136387279831,-50.38551423189401
443,3,6.991284633927505,8.640496202678591,8.094387116456486,9.318323957634771,7.017143146251876,-23.840783549186835
444,3,6.664985609934904,8.859927402091962,9.173335043416555,9.907045284806848,6.475605161472172,-2.101330821517393
445,3,6.724282417884357,5.8807383333073115,9.100354139674904,9.910248613769467,7.251984155994101,5.951570384561875
446,4,7.233975642882933,8.743405145974569,8.069514648828832,10.942142093259786,5.554000669240814,99.84141287270567
447,4,6.28729765260301,7.499509429762549,9.5695471211127,9.531620814337497,5.558748085573923,-87.21847984912834
448,5,6.6069141094655945,7.0208255510329565,10.220630947847171,10.146482509776497,7.038262639288739,20.911452627505927
449,3,7.811732107981183,8.882593375228051,9.002247591909793,7.72591534078952,6.011816975583818,-144.0043543414212
450,2,6.907724147752256,7.010232727330099,8.86559805764249,8.804505251357265,5.923923467475949,-110.49940844394871
451,3,6.638257215377424,7.044868368744253,8.77608366702614,9.924828197367942,6.678201944400552,-6.201033374142201
452,3,7.782396409632384,7.853229342208282,9.85499048670451,9.033858913114594,5.6070504015169105,-43.42806812315144
453,4,8.375270621325953,7.450435238218215,10.162628762494183,11.103781857354708,7.1316617049725615,212.44218069573728
454,2,7.613256015589524,6.389715785461636,8.376802865638414,9.009491967275572,5.265386579878329,-71.334033907701
455,3,7.053483463182782,8.51106002378906,7.963039871732916,10.795408991811026,5.032462137110628,61.92651514373874
456,4,6.085107467392372,7.317109835834006,8.41684333251532,9.663556341907908,6.357602298626822,-67.84742630775594
457,3,8.270501959282733,7.46702667557653,10.344126619792615,9.977910800863858,6.485704289815066,89.20440256795013
458,2,7.4827342584894145,9.712885495764993,11.047521604630761,8.812851729518739,6.057290316602663,-59.68069860674543
459,2,7.2706502004842815,7.854085209096909,8.115545841175358,9.84548361757537,6.1358425271239465,13.28518500682257
460,1,7.33573108300728,7.9860281642468225,7.459445775184507,11.00916417028643,6.584365244435253,133.4437466604661
461,4,7.221587980827562,8.358041178785891,9.342672612291976,7.973448272162827,6.54515831704164,-144.60232773696808
462,4,9.347163326383154,8.949161096813432,7.659258724978887,11.01522815973056,6.267557182190292,246.070777534955
463,3,6.897870785788929,8.101376144614777,7.806056763061024,9.69245093703454,5.909872744524537,-25.9766674664732
464,5,8.25864911453495,8.692819508887183,9.02455311035464,8.988189800174938,5.406188499740243,-21.08369429616306
465,4,7.289365749706782,8.630903403137559,9.78918192002698,9.832585918037706,6.301662315287816,21.339872793238264
466,4,6.486892469491211,9.322472396860025,9.812635903484852,9.940436438635402,8.760674839055568,50.12017139390258
467,1,5.702804996029159,6.2590168077531985,7.960960628379137,8.111193400163978,6.397533505750742,-233.4263389661136
468,4,7.397037702702876,8.041863312927681,8.480483237782584,9.993136598650642,7.177604514101525,60.864086320033934
469,3,5.898460378095338,9.06818905517461,8.479729582727021,9.777308301287563,6.043354295470079,-67.52187611320304
470,1,4.925123111940451,9.09657081374862,9.15939668867682,8.364154366910677,4.383902867081698,-291.2958796924291
471,4,7.043790360096269,8.963845553363155,8.863771289570414,9.936153769457027,4.078505268498205,-37.31895602998952
472,4,7.376057956855873,9.33269136538801,8.560171165634774,9.555783967027994,7.001593973782455,22.561322931560177
473,4,6.114383130531799,8.311344037001351,10.540785490698411,8.72296236340607,4.003700745932259,-204.60174976219426
474,4,8.094032285528531,9.365845899570159,7.953499005809147,10.490657758311192,5.613357769198112,113.01777858921444
475,1,7.273589114413201,7.139832217759849,9.189271063693768,9.469219494296492,4.849536332375709,-56.14298796491275
476,4,8.354514797238595,7.677770593363043,8.174869360188895,8.3659632012338,5.325917780146597,-78.71508990769121
477,4,7.07389159689408,8.09119391653587,8.561152300405857,7.76017855842221,5.095474787826082,-209.92977560055925
478,5,8.500704834718938,8.791147847124845,8.310801893859656,10.64457978073848,7.108439740178071,184.56802660914133
479,2,5.043526300861119,7.631295838050465,8.921235731870574,10.442166087269648,5.346384600627919,-81.19763828823992
480,3,7.249014237633366,7.786303278505626,10.382940356640873,9.81379626958391,4.949071281990229,-20.7215984137113
481,1,8.345090608913985,8.964499928516666,8.283652481670918,10.716142948030889,5.45599275251902,141.43123483325724
482,5,7.416898110086896,8.172958572169563,8.281547092736636,9.008112990045117,4.720832206980663,-87.28860387994497
483,2,6.7976298135890145,7.727537090541177,9.970508020075762,10.2929764259689,7.640090932719402,63.42113531620859
484,3,6.598111694587912,7.083544658042602,9.360999273743671,9.825490477644268,7.821650075246683,11.366200096996101
485,1,6.632058353305464,8.83858117746743,8.92576935682901,10.564563331845333,4.606399834689541,8.12950485590053
486,5,5.187461516421527,9.80604925442843,8.654758704602413,11.356760812335938,5.034483048645544,12.451436039771009
487,4,8.080235725001046,7.312032754432464,8.314193036054125,9.940120614833896,6.908828800556986,84.6907141746832
488,5,7.115995108279678,10.018342432437885,9.238590503429927,10.831068137395514,5.540856207632735,89.17292027344476
489,5,6.797368626177431,9.088608999836152,10.14464340369452,9.387095032188192,7.430135353064988,-16.22164480192329
490,5,6.035032936535638,8.368217359781852,7.93311430149007,10.929662610395688,6.023065172285727,39.81263569369691
491,1,7.777089136195456,7.725955879434108,10.747114566500922,10.059981515333902,6.405935832252841,67.70800934604914
492,1,7.325724420012124,6.973794574876125,8.654659574214705,8.775821291704412,6.098207652021889,-84.93088177144051
493,1,5.919279226776739,8.809535158106899,9.146537219620795,9.566599019596637,8.02980179126853,-36.815269610704014
494,5,7.528480243857416,6.949280029982607,7.80728568858186,10.291804478462089,6.000919271143637,60.01680382116196
495,2,6.135766702223949,7.7160832327291615,8.857182707950072,10.392399460031303,4.6602916695837955,-39.93105209268246
496,4,7.313055392622303,7.921883382883226,7.416175653715657,9.027734817418104,5.862091589150382,-64.17956511077274
497,2,5.8533389771388,7.2330957503901345,10.699960565911985,10.414612909410325,4.059199595981842,-71.54536329980435
498,4,8.452615874353503,10.658762542999987,9.792779756557026,8.615714344238421,6.514463212363172,-5.80189621277897
499,4,6.565968044188241,7.980163731359776,9.29854358143061,9.28161787913667,7.874298710754563,-33.44263457860878
500,5,8.248240495682348,6.228706407650849,9.930039092370693,10.611269024476268,6.414467880955561,136.72309020063352
501,2,6.154390049276834,7.386977557236804,8.339766120928575,9.845352080835928,5.2706557824627955,-74.42388594692522
502,2,7.38396682958424,6.914424891369052,7.2701958732075544,10.284416681962027,6.837903276451964,71.93352373821526
503,3,6.480953704940075,7.904180742113875,9.39664881446506,9.147827980244656,4.819620922573927,-126.7964689908947
504,4,7.028874710400927,7.806574880167318,7.810225334560409,10.430316928031862,5.044288273405069,24.472930958073462
505,1,5.794350098208966,8.862486036083652,9.67189543231936,9.179728509729468,5.829204503033688,-133.34597115174645
506,2,6.844297013051253,6.746524168945582,9.272248721506394,10.258382335726823,4.057668966541141,-31.403177159132007
507,2,6.603096384189082,9.57282414065666,8.83342498146218,9.853593884735615,5.408243388941514,-33.3004732492442
508,5,6.792483010177767,7.230871131742706,9.707574195966052,10.684666559927733,6.290538284032011,61.965936089643165
509,1,7.024253064354013,8.388450992915576,9.5966896014494,9.857124774565422,5.999663343510155,-0.5251621316582984
510,5,6.943278019786982,6.920032043637165,8.28483545199839,9.9127594565017,6.30571099526622,0.31965593338947873
511,5,5.471151288474822,7.89831829249951,8.779411286573481,10.398278019399747,6.226428569023451,-37.406536919289294
512,3,4.115893840134749,9.764430425790412,8.154645881735716,9.361804616930915,8.029416156098035,-153.09832907849363
513,2,7.6440270486387,7.060908238328955,9.255692872804783,11.932094246807791,6.008575844939629,214.9507357059807
514,2,8.365554337363312,7.961505483800399,8.433107537998916,9.965989237283637,5.685256629886709,76.08862576035895
515,1,4.9944871185457105,8.436157388024878,8.477552615800125,9.47203570451357,6.326104350282678,-142.47269453281666
516,5,6.8278004137819925,7.023973954495714,10.326217842382844,12.112380475004585,8.728420076597219,252.31163085473003
517,3,6.5516029204709305,6.460145629526896,7.937907080621846,10.49046710727334,5.4164815642814546,5.256929559970262
518,5,8.523016534456408,6.8275402371323475,9.587859276652866,11.954099731486604,5.747881874787453,259.4358197493093
519,4,6.8420153104308605,7.451041649578838,8.818388385021091,10.036766736665784,7.213627300017579,30.8890971061152
520,3,7.193635893985207,6.842545229413183,8.8789868601563,10.75585840093721,5.45488144983986,68.55675805318886
521,2,6.8352326217083785,7.598953696257149,9.249657417146928,10.21441054862381,5.593815768530671,6.786917281325068
522,5,7.385513181295156,8.964659107209076,8.063283670435437,9.874856673067429,5.6728944188252735,16.58019233666513
523,2,5.752544718784162,10.372937884196176,10.361956293055782,9.750045039411418,6.121991413117386,-69.24102433647019
524,3,9.264011111079528,7.970244433646855,10.026815302514569,9.065157277216139,6.687561253605846,71.57171591047133
525,5,8.839443730444208,7.937573614324744,8.514424607219661,10.225544461463297,5.486892840890832,121.20184979076836
526,5,6.632893808620216,8.911950617798059,9.62919860387796,9.819666902745631,7.257015512656432,7.922878452690178
527,2,7.955036403166458,8.571295903462971,8.39389792062459,9.331900488896691,5.208705514262139,-13.253173481240788
528,2,6.468684363555174,8.55436948364303,9.91252873891372,8.860058973356727,5.545690765923485,-132.30887828478984
